"","Major Change Timestamp","Chg Type","","Listing ID","S","Sub Type","St#","St Name","City","Area","SLC","L/C Price","Br/Ba","Yr Built","Sqft","Lot Size Square Feet","DAM/CDAM","MLS"
"1","11/27/23","Canceled","A-K","PV23112358","K","SFR/D","6636","Locklenna LN  ","RPV","171","STD","$2,399,000","4/3,0,0,0","1966/ASR","2875/A","9,706","99/99","CRMLSM"
"1","11/06/25","Canceled","W-K","PV25138337","K","SFR/D","6966","Crest RD  ","RPV","171","STD","$2,595,000","4/3,0,0,0","2006/SLR","2862/A","14,723","48/48","CRMLSM"
"1","09/23/24","Canceled","W-K","PV24194590","K","SFR/D","6777","Vallon DR  ","RPV","171","STD","$2,850,000","5/2,1,1,0","1967/ASR","4222/A","9,812","0/0","CRMLSM"
"1","12/19/25","Canceled","H-K","PV25253699","K","SFR/D","30105","Avenida Esplendida   ","RPV","171","STD","$2,888,000","5/2,1,0,0","1967/ASR","2954/A","13,993","42/42","CRMLSM"
"1","02/11/25","Canceled","A-K","IG24250948","K","SFR/A","31311","Marne DR  ","RPV","171","STD","$3,250,000","3/3,0,1,0","1976/ASR","3191/O","21,618","51/51","CRMLSM"
"1","11/18/24","Canceled","A-K","PV24204325","K","SFR/D","30216","Matisse DR  ","RPV","171","STD","$3,800,000","6/3,1,1,0","1976/ASR","3952/E","15,978","47/47","CRMLSM"
"1","07/22/24","Canceled","A-K","PV24003121","K","SFR/D","30156","Cartier DR  ","RPV","171","STD","$5,100,000","4/1,3,1,0","2013/ASR","5682/A","15,377","194/194","CRMLSM"
"1","02/12/24","Canceled","C-K","SB24014137","K","SFR/D","28876","King Arthur CT  ","RPV","172","STD","$2,795,000","4/3,0,1,0","1986/ASR","4249/AP","9,991","0/0","CRMLSM"
"1","06/11/25","Canceled","W-K","PV25043962","K","SFR/D","21","Santa Catalina Dr   ","RPV","172","STD","$2,799,000","4/3,0,1,0","1987/ASR","2920/A","15,773","96/96","CRMLSM"
"1","02/11/26","Canceled","H-K","OC25231044","K","SFR/D","43","Country Lane   ","RHE","172","STD","$2,850,000","4/4,0,0,0","1979/PUB","3312/A","14,374","92/296","CRMLSM"
"1","02/09/24","Canceled","A-K","PV23215929","K","SFR/D","12","Arrowhead LN  ","RHE","172","STD","$2,875,000","4/3,0,1,0","1978/ASR","3492/A","14,755","15/15","CRMLSM"
"1","12/29/25","Canceled","A-K","PV25197755","K","SFR/D","29","Santa Barbara DR  ","RPV","172","STD","$2,899,000","4/2,1,0,0","1985/ASR","3317/A","13,130","117/117","CRMLSM"
"1","03/04/25","Canceled","H-K","SB24215028","K","SFR/D","5353","Middlecrest RD  ","RPV","172","STD","$3,099,000","4/4,0,0,0","1958/ASR","2782/O","21,952","92/92","CRMLSM"
"1","02/24/26","Canceled","A-K","SB25087859","K","SFR/D","23","Country Meadow RD  ","RHE","172","STD","$3,125,000","5/2,1,0,0","1979/ASR","4411/A","18,794","309/309","CRMLSM"
"1","04/21/25","Canceled","H-K","SB25034533","K","SFR/D","28829","Crestridge RD  ","RPV","172","STD","$3,198,000","4/2,0,2,0","1970/ASR","3487/A","20,673","59/59","CRMLSM"
"1","07/18/25","Canceled","H-K","PV25058174","K","SFR/D","49","Country LN  ","RHE","172","STD","$3,350,000","4/4,0,0,0","1979/ASR","3642/A","14,024","118/118","CRMLSM"
"1","05/01/25","Canceled","A-K","PV25034202","K","SFR/D","47","Santa Catalina DR  ","RPV","172","STD","$3,370,000","5/2,2,1,0","1987/ASR","4269/A","14,661","76/76","CRMLSM"
"1","06/10/24","Canceled","H-K","OC24063850","K","SFR/D","5417","Valley View RD  ","RPV","172","STD","$3,495,000","4/2,2,2,0","1981/ASR","5523/A","7,814","68/68","CRMLSM"
"1","11/15/23","Canceled","A-K","PV23030999","K","SFR/D","38","Misty Acres RD  ","RHE","172","STD","$3,900,000","4/3,0,1,0","1979/ASR","4092/A","18,510","265/265","CRMLSM"
"1","04/09/25","Canceled","A-K","SB24224922","K","SFR/D","6","Country Meadow RD  ","RHE","172","STD","$3,995,000","5/1,4,0,0","1979/ASR","4040/A","19,258","66/66","CRMLSM"
"1","04/06/24","Canceled","A-K","PV24062928","K","SFR/D","21","Misty Acres RD  ","RHE","172","STD","$4,500,000","4/2,2,1,0","1979/ASR","4234/A","18,404","0/0","CRMLSM"
"1","08/14/25","Canceled","W-K","SB25122760","K","SFR/D","43","Oceanaire DR  ","RPV","172","STD","$4,850,000","4/4,0,1,0","1962/PUB","4992/B","47,716","67/145","CRMLSM"
"1","05/12/25","Canceled","W-K","IV25035154","K","SFR/D","43","Oceanaire drive   ","RPV","172","STD","$5,550,000","4/4,0,1,0","1962/PUB","4992/D","47,706","78/78","CRMLSM"
"1","02/18/25","Canceled","W-K","PV24244026","K","SFR/D","5832","Ocean Terrace DR  ","RPV","172","STD","$6,895,000","6/4,0,1,0","1985/PUB","5458/A","19,798","52/52","CRMLSM"
"1","05/14/24","Canceled","A-K","RS24030316","K","SFR/D","6224","Ocean Terrace DR  ","RPV","172","STD","$8,400,000","7/8,0,1,0","1989/ASR","7848/A","22,768","77/77","CRMLSM"
"1","07/27/23","Canceled","C-K","DW23132883","K","SFR/D","6224","Ocean Terrace DR  ","RPV","172","STD","$8,500,000","5/7,0,0,0","1989/ASR","7848/A","22,764","0/0","CRMLSM"
"1","09/30/25","Canceled","H-K","SB25059376","K","SFR/D","28130","Ambergate DR  ","RPV","173","STD","$1,450,000","4/2,0,0,0","1970/ASR","1786/A","10,882","142/142","CRMLSM"
"1","08/22/23","Canceled","W-K","SB23079590","K","SFR/D","6933","Maycroft DR  ","RPV","173","STD","$1,495,000","3/2,0,0,0","1962/ASR","1434/A","7,354","52/52","CRMLSM"
"1","08/15/24","Canceled","A-K","SB24150527","K","SFR/D","28028","Lobrook DR  ","RPV","173","STD","$1,588,000","4/2,0,0,0","1970/ASR","1786/A","7,256","24/24","CRMLSM"
"1","06/17/24","Canceled","A-K","PV24059046","K","SFR/D","6633","Abbottswood DR  ","RPV","173","STD","$1,835,000","3/1,1,0,0","1963/ASR","1542/AP","8,860","74/74","CRMLSM"
"1","12/25/24","Canceled","A-K","AR24241636","K","SFR/D","6954","Kings Harbor DR  ","RPV","173","STD","$1,890,000","4/2,0,0,0","1972/APP","1672/A","7,009","20/20","CRMLSM"
"1","01/29/26","Canceled","W-K","SB25222387","K","SFR/D","28557","Blythewood DR  ","RPV","173","STD","$1,950,000","5/2,0,1,0","1963/ASR","2440/A","8,625","50/50","CRMLSM"
"1","07/11/24","Canceled","A-K","AR24130617","K","SFR/D","28033","Ella RD  ","RPV","173","STD","$1,999,000","4/2,0,0,0","1962/ASR","1906/A","7,002","14/14","CRMLSM"
"1","10/01/23","Canceled","A-K","SB23134175","K","SFR/D","28503","Trailriders DR  ","RPV","173","STD","$1,999,000","5/2,0,1,0","1964/EST","2440/E","9,436","70/70","CRMLSM"
"1","","Canceled","A-K","25539161","K","SFR/D","6923","Willowtree DR  ","RPV","173","STD","$2,049,000","5/3,0,0,0","1963","2242/","7,005","132/132","CLAW"
"1","","Canceled","A-K","25591981","K","SFR/D","28068","Santona DR  ","RPV","173","STD","$2,050,000","5/3,0,0,0","1962","2539/","34,323","85/85","CLAW"
"1","09/30/25","Canceled","A-K","SB25149729","K","SFR/D","6935","Verde Ridge RD  ","RPV","173","STD","$2,132,000","4/2,0,1,0","1972/PUB","2630/P","6,986","89/89","CRMLSM"
"1","10/22/24","Canceled","W-K","PV24160107","K","SFR/A","29123","Whites Point DR  ","RPV","173","STD","$2,390,000","4/3,0,0,0","1971/ASR","2398/A","6,723","74/74","CRMLSM"
"1","07/16/25","Canceled","W-K","SB25065813","K","SFR/D","28068","Santona DR  ","RPV","173","TRUS","$2,475,000","5/1,2,0,0","1962/ASR","2539/A","34,323","68/68","CRMLSM"
"1","11/13/23","Canceled","W-K","PV23175491","K","SFR/D","6762","Birchman DR  ","RPV","173","STD","$2,495,000","5/2,1,2,0","1968/ASR","3250/A","7,597","34/34","CRMLSM"
"1","","Canceled","A-K","25570613","K","SFR/D","28049","Lobrook DR  ","RPV","173","STD","$2,995,000","4/1,2,2,0","1970/ASR","3788/A","11,272","81/81","CLAW"
"1","06/06/24","Canceled","A-K","PV24057459","K","SFR/D","6820","Verde Ridge RD  ","RPV","173","STD","$3,200,000","3/2,1,0,0","1973/ASR","2431/A","7,488","41/41","CRMLSM"
"1","04/23/25","Canceled","A-K","WS25060668","K","SFR/D","14","PEPPER TREE LN  ","RHE","174","TRUS","$1,675,000","3/3,0,1,0","2002/ASR","2482/A","229,448","35/35","CRMLSM"
"1","10/04/24","Canceled","U-K","SB24169352","K","SFR/D","10","Mela LN  ","RPV","174","STD","$1,699,000","3/3,0,0,0","1979/ASR","2995/A","5,670","46/46","CRMLSM"
"1","12/04/24","Canceled","A-K","SB24168157","K","SFR/D","8","Pepper Tree LN  ","RHE","174","STD","$1,790,000","3/2,1,1,0","2002/ASR","2482/A","229,448","106/106","CRMLSM"
"1","01/08/26","Canceled","H-K","PV25270196","K","SFR/D","29422","Indian Valley RD  ","RPV","174","STD","$1,800,000","4/2,0,1,0","2002/PUB","2051/A","13,876","20/20","CRMLSM"
"1","08/07/24","Canceled","H-K","SB24045626","K","SFR/D","5832","Scotwood DR  ","RPV","174","REO","$1,899,000","4/4,0,0,0","1964/BLD","2816/A","8,737","77/77","CRMLSM"
"1","09/25/25","Canceled","A-K","OC25039773","K","SFR/D","5726","Sunmist DR  ","RPV","174","STD","$1,900,000","3/2,2,0,0","1964/ASR","2506/A","9,163","190/190","CRMLSM"
"1","08/09/24","Canceled","H-K","PV24092839","K","SFR/D","5705","Mistridge DR  ","RPV","174","STD","$1,950,000","4/2,2,0,0","1967/ASR","2197/A","10,425","64/64","CRMLSM"
"1","08/06/24","Canceled","U-K","SB24122262","K","SFR/D","29328","Northbay RD  ","RPV","174","STD","$1,990,000","4/3,0,1,0","1963/ASR","2539/A","9,606","37/37","CRMLSM"
"1","06/07/25","Canceled","A-K","PW25098203","K","SFR/D","5706","Mistridge DR  ","RPV","174","STD","$2,165,000","5/4,0,0,0","1966/PUB","2374/P","9,661","33/33","CRMLSM"
"1","08/05/24","Canceled","A-K","PW24139767","K","SFR/D","5706","Mistridge DR  ","RPV","174","STD","$2,339,000","5/4,0,0,0","1966/PUB","2374/P","9,661","27/27","CRMLSM"
"1","03/07/25","Canceled","A-K","SB25039599","K","SFR/D","28704","Covecrest DR  ","RPV","174","STD","$2,389,000","5/4,0,0,0","1966/ASR","3119/A","9,554","11/60","CRMLSM"
"1","02/21/25","Canceled","A-K","SB25000811","K","SFR/D","28704","Covecrest DR  ","RPV","174","STD","$2,489,000","5/3,0,1,0","1966/ASR","3119/A","9,554","49/49","CRMLSM"
"1","08/19/24","Canceled","W-K","PV24108090","K","SFR/D","29152","Oceanridge DR  ","RPV","174","STD","$2,580,000","4/3,0,0,0","1965/ASR","3068/A","9,171","59/59","CRMLSM"
"1","08/09/23","Canceled","A-K","PV23115437","K","SFR/D","29970","Highridge RD  ","RHE","174","STD","$2,895,000","4/2,1,1,0","2021/ASR","3014/D","10,648","42/42","CRMLSM"
"1","05/08/25","Canceled","A-K","PV25073869","K","SFR/D","28631","Shire Oaks DR  ","RPV","174","STD","$2,989,000","5/3,0,1,0","1969/ASR","2940/A","11,288","34/34","CRMLSM"
"1","10/01/24","Canceled","A-K","PV24174676","K","SFR/D","5818","Sunmist DR  ","RPV","174","STD","$3,200,000","5/3,0,1,0","1964/ASR","2775/E","8,978","33/33","CRMLSM"
"1","02/16/26","Canceled","W-K","SB25253886","K","SFR/D","5044","Blackhorse RD  ","RPV","175","STD","$1,880,000","3/2,0,1,0","1966/ASR","1896/A","11,799","23/23","CRMLSM"
"1","11/14/25","Canceled","W-K","SB25174483","K","SFR/D","27659","Flaming Arrow DR  ","RPV","175","STD","$1,945,000","4/1,1,1,0","1966/ASR","2276/A","7,774","101/101","CRMLSM"
"1","11/27/24","Canceled","H-K","SB24210137","K","SFR/D","4805","Falcon Rock PL  ","RPV","175","STD","$1,990,000","4/2,0,0,0","1965/ASR","1834/A","11,157","42/42","CRMLSM"
"1","05/17/24","Canceled","H-K","PV24035499","K","SFR/D","4911","Browndeer LN  ","RPV","175","STD","$1,990,000","5/1,2,0,0","1965/ASR","2372/A","19,165","70/70","CRMLSM"
"1","04/07/25","Canceled","H-K","SB25046280","K","SFR/D","27037","Silver Moon Lane   ","RPV","175","STD","$2,199,000","4/1,2,0,0","1967/ASR","2794/A","36,438","4/4","CRMLSM"
"1","07/14/25","Canceled","A-K","PV25118352","K","SFR/D","4784","Browndeer LN  ","RPV","175","STD","$2,579,000","5/1,2,0,0","1965/ASR","2372/A","11,700","46/46","CRMLSM"
"1","07/11/23","Canceled","U-K","PV23085179","K","SFR/D","27118","Mesaba DR  ","RPV","176","STD","$1,499,000","3/2,0,0,0","1958/OTH","1612/A","8,714","28/28","CRMLSM"
"1","08/21/23","Canceled","U-K","PV23096250","K","SFR/D","27150","Whitestone RD  ","RPV","176","STD","$1,599,000","3/1,1,0,0","1959/ASR","1442/A","8,642","76/76","CRMLSM"
"1","10/12/24","Canceled","A-K","SB24167175","K","SFR/D","27025","Woodbrook RD  ","RPV","176","STD","$1,785,000","3/2,0,0,0","1958/ASR","1812/A","11,538","60/85","CRMLSM"
"1","04/24/24","Canceled","A-K","TR23102787","K","SFR/D","5930","Clint PL  ","RPV","176","STD","$1,790,000","4/2,0,0,0","1960/ASR","2658/A","8,050","29/29","CRMLSM"
"1","09/16/25","Canceled","H-K","SB25144593","K","SFR/D","26767","Shadow Wood DR  ","RPV","176","STD","$1,798,000","3/2,1,0,0","1961/ASR","1966/A","13,575","78/78","CRMLSM"
"1","03/26/26","Canceled","A-K","PV26009674","K","SFR/D","26700","Indian Peak   ","RPV","176","STD","$1,799,000","3/0,2,0,0","1957/ASR","1662/A","7,516","69/69","CRMLSM"
"1","","Canceled","A-K","25530513","K","SFR","6111","Monero DR  ","RPV","176","STD","$1,799,000","4/0,2,1,0","1962","2178/","16,769","27/27","CLAW"
"1","10/12/24","Canceled","A-K","SB24173131","K","SFR/D","26715","Basswood AVE  ","RPV","176","STD","$1,870,000","4/2,0,0,0","1957/ASR","1836/A","11,437","51/104","CRMLSM"
"1","08/19/24","Canceled","H-K","SB24095864","K","SFR/D","26715","Basswood AVE  ","RPV","176","STD","$1,870,000","4/2,0,0,0","1957/ASR","1836/A","11,437","53/53","CRMLSM"
"1","04/25/25","Canceled","H-K","SB25018876","K","SFR/D","26767","Shadow Wood DR  ","RPV","176","STD","$1,899,000","3/3,0,0,0","1961/ASR","1966/S","13,575","36/36","CRMLSM"
"1","08/12/24","Canceled","A-K","SB24143995","K","SFR/D","27025","Woodbrook RD  ","RPV","176","STD","$1,910,000","3/2,0,0,0","1958/ASR","1812/A","11,538","25/25","CRMLSM"
"1","11/06/23","Canceled","H-K","PV23107562","K","SFR/D","5413","Diversey Drive   ","RPV","176","STD","$1,950,000","4/2,1,0,0","1956/ASR","2579/A","8,892","41/41","CRMLSM"
"1","10/23/23","Canceled","H-K","SB23123159","K","SFR/D","2","Via De La Vista   ","RHE","176","TRUS","$1,998,000","4/1,1,0,0","1963/ASR","2140/AP","13,468","80/80","CRMLSM"
"1","08/12/25","Canceled","A-K","PV25080024","K","SFR/D","26235","Birchfield Ave   ","RPV","176","TRUS","$1,999,000","3/2,0,1,0","1956/ASR","3068/A","8,825","122/122","CRMLSM"
"1","02/24/26","Canceled","H-K","PV26001495","K","SFR/D","5123","Willow Wood RD  ","RHE","176","STD","$2,000,000","4/3,0,0,0","1956/ASR","2248/A","9,430","28/28","CRMLSM"
"1","11/03/25","Canceled","A-K","SB25233063","K","SFR/D","26228","Birchfield AVE  ","RPV","176","STD","$2,099,000","3/2,0,0,0","1956/ASR","2160/AP","9,041","27/88","CRMLSM"
"1","10/06/25","Canceled","A-K","SB25175764","K","SFR/D","26228","Birchfield AVE  ","RPV","176","STD","$2,300,000","3/2,0,0,0","1956/ASR","2160/AP","9,041","61/61","CRMLSM"
"1","12/19/24","Canceled","A-K","PV24206575","K","SFR/D","5433","Whitefox DR  ","RPV","176","STD","$2,799,000","4/2,0,0,0","1956/ASR","2468/A","12,360","67/67","CRMLSM"
"1","01/02/25","Canceled","A-K","CV24205282","K","SFR/D","29682 N","Enrose AVE  ","RPV","177","STD","$1,249,000","4/2,0,0,0","1955/ASR","1367/A","6,604","91/159","CRMLSM"
"1","12/22/23","Canceled","W-K","SB23169815","K","SFR/D","2059","Jaybrook DR  ","RPV","177","STD","$1,289,999","3/2,0,0,0","1950/ASR","1250/A","6,073","101/101","CRMLSM"
"1","08/01/23","Canceled","A-K","PV23073874","K","SFR/D","1208 W","Bloomwood RD  ","RPV","177","STD","$1,329,000","4/2,0,0,0","1974/ASR","2100/A","6,724","63/63","CRMLSM"
"1","10/01/24","Canceled","A-K","CV24149826","K","SFR/D","29682 N","Enrose AVE  ","RPV","177","STD","$1,379,000","4/2,0,0,0","1955/ASR","1367/A","6,604","68/68","CRMLSM"
"1","10/07/25","Canceled","A-K","SB25199566","K","SFR/D","2165 W","General ST  ","RPV","177","STD","$1,399,000","3/1,1,0,0","1955/ASR","1846/T","6,968","32/32","CRMLSM"
"1","08/20/25","Canceled","A-K","SB25172933","K","SFR/D","1920","Jaybrook DR  ","RPV","177","STD","$1,445,000","3/2,0,0,0","1950/APP","1041/A","5,936","19/19","CRMLSM"
"1","11/12/24","Canceled","A-K","DW24198525","K","SFR/A","2165","General   ","RPV","177","STD","$1,476,000","4/2,0,0,0","1955/ASR","1600/P","6,973","49/49","CRMLSM"
"1","08/13/24","Canceled","A-K","PV23171197","K","SFR/D","1922","Velez DR  ","RPV","177","STD","$1,499,000","4/2,0,0,0","1958/ASR","1819/A","7,757","336/336","CRMLSM"
"1","03/27/25","Canceled","A-K","PV24255495","K","SFR/D","28551 S","Montereina DR  ","RPV","177","STD","$1,598,000","4/1,2,1,0","1963/ASR","1909/A","6,312","87/87","CRMLSM"
"1","12/27/24","Canceled","A-K","OC24199018","K","SFR/D","28551 S","Montereina DR  ","RPV","177","STD","$1,670,000","4/1,2,1,0","1963/PUB","1909/A","6,312","88/88","CRMLSM"
"1","11/14/24","Canceled","A-K","SB24196656","K","SFR/D","2121","Van Karajan DR  ","RPV","177","STD","$1,799,000","5/3,0,0,0","1963/EST","2522/E","6,746","54/131","CRMLSM"
"1","04/01/25","Canceled","W-K","PW24069284","K","SFR/D","29414 S","Bayend DR  ","RPV","177","STD","$1,800,000","5/3,0,0,0","1956/ASR","2156/A","6,999","99/99","CRMLSM"
"1","09/20/24","Canceled","A-K","SB24137514","K","SFR/D","2121","Van Karajan DR  ","RPV","177","STD","$1,899,000","5/3,0,0,0","1963/EST","2522/E","6,746","77/77","CRMLSM"
"1","12/22/25","Canceled","A-K","SB25186521","K","SFR/D","1808","Velez DR  ","RPV","177","STD","$1,998,000","5/2,2,0,0","1958/PUB","3442/A","7,212","122/122","CRMLSM"
"1","10/10/23","Canceled","W-K","SB23068583","K","SFR/D","2501","Bowfin Avenue   ","SP","179","STD","$1,270,000","3/2,0,0,0","1954/ASR","1492/A","6,573","27/27","CRMLSM"
"1","07/15/25","Canceled","A-K","DW25103159","K","SFR/D","1741","Perch ST  ","SP","179","STD","$1,415,000","3/3,0,0,0","1960/ASR","2076/A","6,250","67/148","CRMLSM"
"1","01/03/25","Canceled","A-K","SB24153647","K","SFR/D","1929","Cumbre DR  ","SP","179","STD","$1,499,000","3/2,0,0,0","1962/ASR","1952/A","5,406","94/94","CRMLSM"
"1","09/29/25","Canceled","A-K","SR25226394","K","SFR/A","1947","Palacios DR  ","SP","179","STD","$1,500,000","4/3,0,1,0","1962/ASR","2515/O","5,006","3/4","CRMLSM"
"1","09/26/25","Canceled","A-K","SR25226000","K","SFR/A","1947","Palacios DR  ","SP","179","STD","$1,500,000","3/2,0,0,0","1962/ASR","2048/A","5,006","1/1","CRMLSM"
"1","01/27/24","Canceled","W-K","PV23202129","K","SFR/D","3601","Gurnard AVE  ","SP","179","TRUS","$1,649,000","4/1,1,1,0","1971/PUB","2072/A","11,972","70/70","CRMLSM"
"1","02/05/26","Canceled","A-K","SB25276647","K","SFR/D","2500","Anabas AVE  ","SP","179","STD","$1,995,000","5/5,0,0,0","2010/SEE","4328/A","6,542","51/51","CRMLSM"
"1","10/24/24","Canceled","A-K","SB24198959","K","SFR/D","2251","Grenadier DR  ","SP","179","STD,TRUS","$2,099,000","4/1,2,1,0","1991/ASR","2634/AP","11,903","27/98","CRMLSM"
"1","09/25/24","Canceled","A-K","SB24106849","K","SFR/D","2251","Grenadier DR  ","SP","179","STD,TRUS","$2,199,000","4/1,2,1,0","1991/ASR","2634/AP","11,903","71/71","CRMLSM"
"1","07/13/23","Canceled","W-K","SB23104577","K","SFR/D","3201 S","ANCHOVY AVE  ","SP","179","STD","$2,200,000","3/3,0,0,0","1962/ASR","3600/E","7,802","8/8","CRMLSM"
"1","04/28/25","Canceled","A-K","SB25031304","K","SFR/D","2500","Anabas AVE  ","SP","179","STD","$2,300,000","5/5,0,0,0","2010/SEE","4328/A","6,542","76/76","CRMLSM"
"1","03/26/26","Hold","A-H","SB25250801","H","SFR/D","1732","Palos Verdes DR  W","PVE","160","CONS","$1,699,000","3/2,0,0,0","1955/ASR","1873/A","8,026","146/146","CRMLSM"
"1","09/21/23","Hold","A-H","PV22012720","H","SFR/D","2756","Via Campesina   ","PVE","163","STD","$5,000,000","6/3,0,1,0","1948/ASR","3308/A","17,415","0/0","CRMLSM"
"1","03/25/26","Hold","A-H","NP24138991","H","SFR/D","4347","Canyon View LN  ","PVP","165","STD","$4,395,000","6/4,0,1,0","2001/SEE","6080/A","75,120","618/618","CRMLSM"
"1","02/27/26","Hold","A-H","SB26037754","H","SFR/D","96","Rockinghorse RD  ","RPV","167","STD","$1,450,000","3/2,0,0,0","1954/PUB","1904/A","22,079","7/7","CRMLSM"
"1","10/16/25","Hold","A-H","SB24223626","H","SFR/D","30375","Diamonte LN  ","RPV","167","STD","$3,985,000","5/3,0,1,0","2024/BLD","3550/B","24,462","57/57","CRMLSM"
"1","03/17/26","Hold","A-H","PV26011572","H","SFR/D","2","Peppertree   ","RPV","169","TPAP","$400,000","3/2,0,0,0","1955/ASR","2000/A","27,677","14/14","CRMLSM"
"1","01/20/26","Hold","A-H","PV25166345","H","SFR/D","3943","Exultant DR  ","RPV","169","STD","$2,099,000","4/4,0,1,0","1960/ASR","3318/A","12,257","154/154","CRMLSM"
"1","04/04/26","Hold","P-H","SB26058057","H","SFR/D","28633","Trailriders DR  ","RPV","173","STD","$1,988,000","5/1,1,0,0","1964/ASR","2271/A","10,096","6/6","CRMLSM"
"1","04/02/26","Hold","A-H","SB26050736","H","SFR/D","26935","Whitestone Road   ","RPV","176","STD","$1,480,000","4/1,1,0,0","1960/ASR","1890/A","8,098","7/7","CRMLSM"
"1","03/09/26","Hold","A-H","SB25267025","H","SFR/D","1920","Jaybrook DR  ","RPV","177","STD","$1,249,000","3/2,0,0,0","1950/APP","1041/A","5,936","98/98","CRMLSM"
"1","12/16/25","Withdrawn","A-W","TR25189817","W","SFR/D","1465","Via Coronel   ","PVE","160","STD","$3,830,000","4/3,0,0,0","1976/PUB","3409/A","15,088","114/203","CRMLSM"
"1","04/01/26","Withdrawn","H-W","PV26038434","W","SFR/D","6085","Woodfern DR  ","RPV","162","STD","$3,495,000","4/2,1,1,0","1964/ASR","3445/A","9,847","0/0","CRMLSM"
"1","05/20/24","Withdrawn","H-W","PV24001382","W","SFR/D","1560","Granvia Altamira   ","PVE","162","STD","$5,350,000","5/4,0,1,0","1965/PUB","4950/T","30,782","117/192","CRMLSM"
"1","03/10/26","Withdrawn","A-W","OC26051861","W","SFR/D","2228","Via Cerritos   ","PVE","162","STD","$13,500,000","7/11,0,0,0","1994/ASR","18227/A","63,182","1/1","CRMLSM"
"1","","Withdrawn","A-W","26642297","W","SFR/D","2109","Rosita PL  ","PVE","163","STD","$5,500,000","3/4,0,0,0","1961/OTH","2695/A","38,608","57/57","CLAW"
"1","06/13/25","Withdrawn","A-W","TR25104291","W","SFR/D","605","Paseo Del Mar   ","PVE","163","STD","$14,999,999","6/7,0,2,0","1970/PUB","6872/A","33,010","32/72","CRMLSM"
"1","10/15/25","Withdrawn","A-W","SB25221100","W","SFR/D","3261","Crownview DR  ","RPV","167","STD","$1,350,000","3/5,0,0,0","1984/SEE","3783/D","24,845","26/26","CRMLSM"
"1","06/23/25","Withdrawn","A-W","SB25080295","W","SFR/D","6405","Vista Pacifica   ","RPV","169","STD","$2,299,000","4/3,0,1,0","1984/PUB","3556/A","5,477","73/294","CRMLSM"
"1","06/17/25","Withdrawn","A-W","SB25099085","W","SFR/D","28551","Blythewood DR  ","RPV","173","STD","$2,490,000","4/2,0,1,0","1963/ASR","2484/A","8,606","40/40","CRMLSM"
"1","","Withdrawn","A-W","25547385","W","SFR","6111","Monero DR  ","RPV","176","STD","$1,799,000","4/0,2,1,0","1962","2178/","16,769","26/26","CLAW"
