"","Major Change Timestamp","Chg Type","","Listing ID","S","Sub Type","St#","St Name","City","Area","SLC","L/C Price","Br/Ba","Yr Built","Sqft","Lot Size Square Feet","DAM/CDAM","MLS"
"1","","Closed","P-S","25593945","S","SFR/D","27102","Springcreek RD  ","","176","STD","$1,500,000","3/2,0,0,0","1960/ASR","1395/A","9,021","3/3","CLAW"
"1","07/10/25","Closed","P-S","SB25052612","S","SFR/D","8","Silver Spring DR  ","RHE","176","TRUS","$1,500,000","3/2,0,0,0","1957/ASR","1395/A","10,691","56/56","CRMLSM"
"1","11/21/25","Closed","P-S","SB25188115","S","SFR/D","5508","Ironwood ST  ","RPV","176","STD,TRUS","$1,505,000","4/1,1,0,0","1956/ASR","1804/A","9,308","64/64","CRMLSM"
"1","07/28/23","Closed","P-S","PV23107383","S","SFR/D","26807","Grayslake RD  ","RPV","176","STD","$1,510,000","4/1,1,0,0","1960/ASR","1890/A","9,700","11/11","CRMLSM"
"1","02/28/24","Closed","P-S","SB23178555","S","SFR/D","26313","Dunwood RD  ","RHE","176","STD","$1,515,000","3/2,0,0,0","1959/ASR","1725/A","8,726","123/123","CRMLSM"
"1","08/05/25","Closed","U-S","SB25129101","S","SFR/D","26905","Fond Du Lac RD  ","RPV","176","STD","$1,523,400","3/1,1,0,0","1958/ASR","1394/A","7,653","24/24","CRMLSM"
"1","02/25/26","Closed","P-S","SB26010243","S","SFR/D","27053","Freeport Rd.   ","RPV","176","STD","$1,525,000","3/2,0,0,0","1958/ASR","1586/B","10,183","2/2","CRMLSM"
"1","05/02/25","Closed","P-S","PV25066781","S","SFR/D","5337","Waupaca Road   ","RPV","176","TRUS","$1,550,000","4/2,0,0,0","1958/ASR","1460/A","8,589","8/8","CRMLSM"
"1","08/21/25","Closed","P-S","PV25152625","S","SFR/D","5527","Elmbank RD  ","RPV","176","STD,TRUS","$1,550,000","3/1,1,0,0","1956/ASR","1312/A","10,018","11/11","CRMLSM"
"1","10/22/24","Closed","P-S","PV24177091","S","SFR/D","5127","Elmdale DR  ","RHE","176","STD","$1,560,000","3/1,1,0,0","1956/APP","1332/A","7,443","13/13","CRMLSM"
"1","","","","219102287DA","S","SFR/D","5522","Bayridge RD  ","RPV","176","STD","$1,587,000","3/1,1,0,0","1956/ASR","1589/A","8,234","57/57","CDAR"
"1","11/06/25","Closed","P-S","PV25158684","S","SFR/A","27056","Shorewood RD  ","RPV","176","STD","$1,599,000","3/2,0,0,0","1958/ASR","1713/A","9,219","74/74","CRMLSM"
"1","06/07/24","Closed","P-S","PV24086250","S","SFR/D","27137","Pembina RD  ","RPV","176","STD","$1,600,000","3/1,1,0,0","1958/ASR","1662/A","9,003","5/5","CRMLSM"
"1","06/03/24","Closed","P-S","PV23216643","S","SFR/D","27150","Whitestone RD  ","RPV","176","STD","$1,600,000","3/1,1,0,0","1959/ASR","1442/A","8,649","55/55","CRMLSM"
"1","05/06/24","Closed","P-S","PV24069416","S","SFR/D","26915","Grayslake RD  ","RPV","176","TRUS","$1,600,000","4/0,2,0,0","1960/ASR","1890/A","7,937","10/10","CRMLSM"
"1","11/09/23","Closed","P-S","PV23165395","S","SFR/D","26717","Grayslake RD  ","RPV","176","STD,TRUS","$1,603,000","4/1,1,0,0","1960/ASR","2070/P","9,752","34/34","CRMLSM"
"1","12/29/23","Closed","P-S","PV23204381","S","SFR/D","27040","Springcreek RD  ","RPV","176","STD","$1,605,000","4/2,0,0,0","1960/ASR","2051/T","9,024","6/6","CRMLSM"
"1","09/07/23","Closed","U-S","PV23127582","S","SFR/D","5943","Finecrest DR  ","RPV","176","STD","$1,615,000","4/2,0,0,0","1959/ASR","1670/A","7,482","11/11","CRMLSM"
"1","02/26/24","Closed","P-S","PV24016493","S","SFR/D","27054","Springcreek RD  ","RPV","176","TRUS","$1,625,000","3/1,1,0,0","1960/ASR","1328/A","9,024","5/5","CRMLSM"
"1","07/11/25","Closed","P-S","PV25122330","S","SFR/D","27128","Springcreek RD  ","RPV","176","TRUS","$1,625,000","3/1,1,1,0","1959/ASR","1970/A","9,028","14/14","CRMLSM"
"1","07/23/24","Closed","P-S","PV24064746","S","SFR/D","26361","Dunwood RD  ","RHE","176","STD","$1,630,000","3/2,0,0,0","1956/ASR","1995/A","8,073","47/47","CRMLSM"
"1","09/17/24","Closed","P-S","SB24160437","S","SFR/D","26527","Silver Spur RD  ","RHE","176","TRUS","$1,640,000","4/2,0,0,0","1956/ASR","1892/A","7,889","8/8","CRMLSM"
"1","03/27/24","Closed","P-S","PV24035034","S","SFR/D","26401","Ashfork PL  ","RPV","176","TRUS","$1,650,000","4/1,1,0,0","1961/ASR","1914/A","8,627","9/9","CRMLSM"
"1","10/31/23","Closed","P-S","PV23158263","S","SFR/D","26308","Grayslake RD  ","RPV","176","STD,TRUS","$1,650,000","4/1,1,0,0","1961/ASR","1890/A","9,091","30/30","CRMLSM"
"1","10/17/24","Closed","P-S","SB24184778","S","SFR/D","27003","Indian Peak RD  ","RPV","176","TRUS","$1,675,000","3/2,0,0,0","1958/ASR","1472/A","9,230","9/9","CRMLSM"
"1","04/08/24","Closed","P-S","PV23229982","S","SFR/D","26766","Shadow Wood DR  ","RPV","176","STD","$1,675,000","4/1,1,0,0","1961/ASR","1816/A","11,857","32/32","CRMLSM"
"1","04/26/24","Closed","P-S","PV24066495","S","SFR/D","27013","Springcreek RD  ","RPV","176","STD","$1,700,000","4/1,1,0,0","1960/ASR","2048/A","9,422","2/2","CRMLSM"
"1","09/15/24","Closed","U-S","SB24121040","S","SFR/D","5306","Montemalaga DR  ","RPV","176","TRUS","$1,700,000","3/2,0,1,0","1971/PUB","2266/A","7,410","33/33","CRMLSM"
"1","04/19/25","Closed","P-S","PV25024386","S","SFR/D","5564","Graylog ST  ","RPV","176","STD","$1,710,000","3/2,0,0,0","1956/ASR","1613/A","7,576","42/42","CRMLSM"
"1","02/20/26","Closed","P-S","PV26008810","S","SFR/D","5","Brokenbow LN  ","RHE","176","TRUS","$1,719,500","4/2,1,0,0","1957/ASR","2432/A","11,768","9/9","CRMLSM"
"1","01/06/24","Closed","U-S","SB23195172","S","SFR/D","5004","Willow Wood RD  ","RHE","176","STD","$1,725,000","3/2,0,0,0","1956/ASR","1637/A","9,474","34/34","CRMLSM"
"1","12/27/24","Closed","P-S","OC24187797","S","SFR/D","27132","Indian Peak RD  ","RPV","176","STD","$1,725,000","3/2,0,0,0","1958/ASR","2082/A","12,501","73/73","CRMLSM"
"1","03/26/25","Closed","P-S","PV25038135","S","SFR/D","27010","Shorewood RD  ","RPV","176","STD","$1,730,000","3/2,0,0,0","1958/PUB","2050/A","9,431","7/7","CRMLSM"
"1","12/23/23","Closed","U-S","PV23212508","S","SFR/D","26459","Dunwood RD  ","RHE","176","STD","$1,730,000","3/2,0,0,0","1956/ASR","1637/A","10,445","16/16","CRMLSM"
"1","06/16/25","Closed","P-S","PV25073492","S","SFR/D","27012","Freeport RD  ","RPV","176","STD","$1,740,000","4/2,0,0,0","1958/ASR","1890/A","8,425","30/30","CRMLSM"
"1","05/22/25","Closed","P-S","PV25093550","S","SFR/A","26775","Menominee PL  ","RPV","176","STD,TRUS","$1,741,500","4/1,1,0,0","1960/ASR","2108/A","18,900","7/7","CRMLSM"
"1","03/03/24","Closed","P-S","SB23206379","S","SFR/D","27803","Hawthorne BLVD  ","RPV","176","TRUS","$1,750,000","5/2,0,1,0","1965/ASR","2586/A","8,307","73/73","CRMLSM"
"1","12/05/24","Closed","P-S","SB24179383","S","SFR/D","5530","Montemalaga DR  ","RPV","176","STD","$1,758,000","3/2,0,0,0","1962/ASR","1946/A","8,673","66/66","CRMLSM"
"1","07/16/24","Closed","P-S","PV24121982","S","SFR/D","26511","Dunwood RD  ","RHE","176","STD","$1,760,000","4/3,0,1,0","1956/ASR","2082/A","10,430","10/10","CRMLSM"
"1","10/22/24","Closed","P-S","PV24188535","S","SFR/A","26855","Springcreek RD  ","RPV","176","STD","$1,765,000","4/1,1,0,0","1960/ASR","2110/A","9,217","10/10","CRMLSM"
"1","09/21/25","Closed","A-S","SB25169924","S","SFR/D","5452","Manitowac DR  ","RPV","176","STD","$1,775,000","5/1,2,0,0","1957/ASR","2049/A","10,554","0/0","CRMLSM"
"1","06/21/24","Closed","P-S","PV24088092","S","SFR/D","27019","Springcreek RD  ","RPV","176","STD","$1,785,000","3/3,0,0,0","1960/ASR","1940/A","9,337","10/10","CRMLSM"
"1","12/02/24","Closed","P-S","PV24155431","S","SFR/D","27128","Fond du Lac Road   ","RPV","176","STD","$1,788,000","4/2,0,0,0","1958/PUB","2355/P","14,204","39/39","CRMLSM"
"1","06/21/24","Closed","P-S","PV24105147","S","SFR/D","5330","Waupaca RD  ","RPV","176","STD","$1,800,000","4/1,1,0,0","1958/ASR","1890/A","9,918","7/7","CRMLSM"
"1","10/09/24","Closed","P-S","SB24171259","S","SFR/D","2","Brokenbow LN  ","RHE","176","TRUS","$1,800,000","5/3,0,0,0","1957/ASR","2580/A","8,900","21/21","CRMLSM"
"1","08/15/25","Closed","U-S","SB25132907","S","SFR/D","5276","Willow Wood RD  ","RHE","176","STD","$1,800,000","3/2,0,0,0","1956/PUB","1756/A","9,326","21/21","CRMLSM"
"1","","Closed","U-S","25614549","S","SFR/D","26228","Birchfield AVE  ","RPV","176","STD","$1,820,000","3/2,0,0,0","1956/ASR","2160/AP","9,041","64/64","CLAW"
"1","05/01/25","Closed","P-S","SB25041960","S","SFR/D","26766","Basswood AVE  ","RPV","176","STD","$1,827,325","4/2,0,0,0","1958/ASR","1670/A","12,335","13/13","CRMLSM"
"1","11/08/25","Closed","P-S","PV25199942","S","SFR/D","5118","Willow Wood RD  ","RHE","176","STD","$1,841,000","5/2,1,0,0","1956/ASR","3062/A","13,508","15/15","CRMLSM"
"1","04/07/25","Closed","P-S","SB25038549","S","SFR/D","26815","Basswood AVE  ","RPV","176","STD","$1,845,000","4/1,1,0,0","1957/ASR","1569/A","8,401","16/16","CRMLSM"
"1","10/30/25","Closed","P-S","PV25183416","S","SFR/D","26235","Birchfield Ave   ","RPV","176","TRUS","$1,846,880","3/2,0,1,0","1956/ASR","3068/A","8,825","31/153","CRMLSM"
"1","12/22/24","Closed","P-S","SB24196828","S","SFR/D","26816","Basswood AVE  ","RPV","176","STD","$1,847,500","3/2,0,0,0","1958/PUB","1662/A","12,357","60/60","CRMLSM"
"1","01/29/25","Closed","P-S","PV24196558","S","SFR/D","4604","Rockbluff DR  ","RHE","176","STD,TRUS","$1,850,000","4/2,0,0,0","1959/ASR","2172/A","28,363","77/77","CRMLSM"
"1","04/25/25","Closed","P-S","PV25060328","S","SFR/D","26846","Basswood Ave.   ","RPV","176","STD","$1,870,000","3/2,0,1,0","1958/PUB","1575/P","8,673","6/6","CRMLSM"
"1","03/07/25","Closed","U-S","PV25030666","S","SFR/D","4821","Elmdale DR  ","RHE","176","STD","$1,875,000","3/2,0,0,0","1956/ASR","1756/A","9,977","4/4","CRMLSM"
"1","03/28/25","Closed","P-S","SB25035284","S","SFR/D","26829","Hyte RD  ","RPV","176","STD","$1,920,000","4/2,0,0,0","1960/ASR","1890/A","11,460","7/7","CRMLSM"
"1","11/30/23","Closed","P-S","PV23173576","S","SFR/D","5747","Wildbriar DR  ","RPV","176","STD","$1,925,000","4/1,1,0,0","1961/ASR","2072/A","7,163","31/31","CRMLSM"
"1","01/09/24","Closed","U-S","PV23215158","S","SFR/D","5413","Diversey DR  ","RPV","176","STD","$1,950,000","4/3,0,0,0","1956/ASR","2579/A","8,894","12/12","CRMLSM"
"1","07/16/24","Closed","P-S","SB24110628","S","SFR/D","26766","Grayslake RD  ","RPV","176","STD","$1,951,000","4/2,0,0,0","1960/ASR","1900/E","9,352","13/13","CRMLSM"
"1","03/04/25","Closed","U-S","SB24099992","S","SFR/D","26915","Grayslake RD  ","RPV","176","STD","$1,995,000","4/2,0,0,0","1960/ASR","1890/A","7,937","173/173","CRMLSM"
"1","07/04/25","Closed","P-S","SB25122862","S","SFR/D","26803","Basswood AVE  ","RPV","176","STD","$2,020,000","3/2,0,1,0","1957/ASR","2097/A","9,112","8/8","CRMLSM"
"1","04/29/24","Closed","P-S","RS24065376","S","SFR/D","26841","Basswood AVE  ","RPV","176","STD","$2,100,000","4/2,0,1,0","1958/ASR","2131/E","8,836","5/5","CRMLSM"
"1","04/10/25","Closed","P-S","SB25034276","S","SFR/D","5727","Capeswood DR  ","RPV","176","STD","$2,100,000","4/2,1,0,0","1961/ASR","2083/A","7,379","3/3","CRMLSM"
"1","02/26/25","Closed","P-S","PV24227774","S","SFR/D","22","Rollingwood DR  ","RHE","176","TRUS","$2,200,000","3/3,0,1,0","1956/ASR","2685/A","9,968","81/81","CRMLSM"
"1","04/21/25","Closed","U-S","SB24208324","S","SFR/D","5930","Clint PL  ","RPV","176","STD","$2,200,000","4/3,0,1,0","1960/ASR","2658/A","8,068","161/161","CRMLSM"
"1","02/02/24","Closed","P-S","IV23105556","S","SFR/D","6055","Montemalaga DR  ","RPV","176","TPAP","$2,275,000","5/4,0,0,0","1979/PUB","3550/SEE","7,182","154/154","CRMLSM"
"1","05/08/24","Closed","P-S","PV24053916","S","SFR/D","5159","Bluemound RD  ","RHE","176","STD","$2,300,000","3/1,1,1,0","1956/ASR","2222/T","15,625","11/11","CRMLSM"
"1","09/26/25","Closed","P-S","SB25129847","S","SFR/D","27139","Indian Peak RD  ","RPV","176","STD","$2,300,000","4/2,0,0,0","1958/PUB","1890/A","9,613","12/12","CRMLSM"
"1","12/02/25","Closed","P-S","PV25222194","S","SFR/D","27032","Freeport RD  ","RPV","176","STD","$2,312,000","5/2,1,1,0","1958/ASR","2540/A","9,375","25/25","CRMLSM"
"1","02/27/26","Closed","P-S","SB25263707","S","SFR/D","26602","Fond Du Lac Road   ","RPV","176","STD","$2,358,615","4/2,0,1,0","1957/ASR","3039/P","11,053","6/6","CRMLSM"
"1","07/26/24","Closed","P-S","PV24130357","S","SFR/A","26119","Barkstone DR  ","RPV","176","TRUS","$2,376,000","3/1,1,0,0","1961/ASR","1834/A","9,880","7/7","CRMLSM"
"1","02/11/26","Closed","P-S","SB25251983","S","SFR/D","6045","Montemalaga DR  ","RPV","176","STD","$2,380,000","4/3,1,1,0","1979/PUB","4200/E","7,177","42/42","CRMLSM"
"1","08/23/23","Closed","P-S","PV23125576","S","SFR/D","26139","Barkstone DR  ","RPV","176","STD","$2,460,000","4/0,2,0,0","1961/ASR","1890/A","10,243","7/7","CRMLSM"
"1","07/05/24","Closed","P-S","PV24090687","S","SFR/D","5541","Diversey DR  ","RPV","176","STD","$2,800,000","4/2,1,0,0","1956/ASR","2080/O","7,698","42/42","CRMLSM"
"1","12/24/23","Closed","U-S","23305199","S","SFR","2118","Trudie DR  ","RPV","177","STD","$890,000","2/2,0,0,0","1950","1340/","5,878","91/91","CLAW"
"1","11/20/25","Closed","P-S","GD25136412","S","SFR/D","1836","Jaybrook DR  ","RPV","177","STD","$905,000","3/2,0,0,0","1950/PUB","1485/A","6,314","135/135","CRMLSM"
"1","08/29/23","Closed","P-S","SB23065364","S","SFR/D","1934 W","General ST  ","RPV","177","HUD","$925,500","4/2,0,0,0","1955/ASR","1367/A","7,089","9/9","CRMLSM"
"1","10/22/25","Closed","P-S","PV25219580","S","SFR/D","1980","Homeworth DR  ","RPV","177","TRUS","$955,000","3/1,0,0,0","1950/PUB","1054/P","5,837","15/15","CRMLSM"
"1","02/22/24","Closed","U-S","PV24016241","S","SFR/D","28724","Gunter RD  ","RPV","177","TRUS","$960,000","3/1,1,0,0","1955/ASR","1596/A","5,562","12/12","CRMLSM"
"1","","Closed","P-S","25583639","S","SFR/D","2055","Avenida Aprenda   ","RPV","177","PRO","$960,000","4/2,0,0,0","1959","1864/","6,914","20/20","CLAW"
"1","10/25/24","Closed","P-S","SB24176262","S","SFR/D","2145 W","MacArthur ST  ","RPV","177","TRUS","$1,000,000","3/1,1,0,0","1961/PUB","1386/P","7,147","22/22","CRMLSM"
"1","04/16/24","Closed","P-S","PV24014987","S","SFR/D","1855","Homeworth DR  ","RPV","177","STD","$1,000,000","2/1,0,0,0","1950/ASR","807/A","11,287","46/46","CRMLSM"
"1","06/24/25","Closed","U-S","PV25039413","S","SFR/D","2050","Trudie DR  ","RPV","177","STD","$1,010,000","3/2,0,0,0","1950/ASR","1030/S","5,666","88/88","CRMLSM"
"1","12/19/23","Closed","A-S","SB23227750","S","SFR/D","27809 S","Montereina DR  ","RPV","177","STD","$1,030,000","4/1,1,0,0","1959/ASR","1864/A","9,514","0/0","CRMLSM"
"1","04/16/25","Closed","U-S","SB24200521","S","SFR/D","1939","Jaybrook Drive   ","RPV","177","STD","$1,045,000","2/0,1,0,0","1950/ASR","1084/A","15,220","129/129","CRMLSM"
"1","07/27/23","Closed","U-S","SB23093699","S","SFR/A","2059","JAYBROOK  Drive ","RPV","177","STD","$1,050,000","3/1,1,0,0","1950/ASR","1250/E","6,073","39/39","CRMLSM"
"1","","Closed","P-S","24426585","S","SFR","2140","Dorado DR  ","RPV","177","STD","$1,070,000","3/2,0,0,0","1956","1633/","7,724","20/20","CLAW"
"1","10/12/25","Closed","U-S","SB25198628","S","SFR/D","1908","Trudie DR  ","RPV","177","STD","$1,100,000","2/1,0,0,0","1950/ASR","1036/A","6,427","10/10","CRMLSM"
"1","06/04/24","Closed","P-S","PW24067749","S","SFR/D","1947","Caddington DR  ","RPV","177","STD","$1,100,000","3/1,1,0,0","1956/ASR","1274/A","8,678","0/0","CRMLSM"
"1","10/02/24","Closed","P-S","SB24153411","S","SFR/D","1414","Caddington DR  ","RPV","177","STD","$1,100,000","4/1,1,0,0","1973/ASR","1624/A","6,664","6/6","CRMLSM"
"1","11/28/23","Closed","U-S","SB23190002","S","SFR/D","2152","Mendon DR  ","RPV","177","TRUS","$1,100,000","3/2,0,0,0","1957/ASR","1470/A","5,882","26/26","CRMLSM"
"1","08/06/24","Closed","P-S","PV24129644","S","SFR/D","27944","Pontevedra DR  ","RPV","177","TRUS","$1,100,000","4/2,0,0,0","1959/ASR","1864/A","6,526","26/26","CRMLSM"
"1","01/03/24","Closed","P-S","CV23159694","S","SFR/D","1832 W","Crestwood ST  ","RPV","177","STD","$1,115,000","3/2,0,0,0","1956/ASR","1457/A","7,350","102/102","CRMLSM"
"1","04/15/24","Closed","P-S","PW24003228","S","SFR/D","2059","Jaybrook DR  ","RPV","177","STD","$1,125,000","3/2,0,0,0","1950/ASR","1215/A","6,075","83/184","CRMLSM"
"1","03/13/25","Closed","P-S","PW24175274","S","SFR/A","2118","Trudie DR  ","RPV","177","STD","$1,125,000","3/2,0,0,0","1950/ASR","1340/A","5,878","113/113","CRMLSM"
"1","06/11/24","Closed","P-S","SB24080546","S","SFR/D","28709","Goya DR  ","RPV","177","STD,TRUS","$1,130,000","3/1,1,0,0","1956/ASR","1430/A","5,513","14/14","CRMLSM"
"1","11/29/24","Closed","U-S","PV24178953","S","SFR/D","1971","Caddington DR  ","RPV","177","STD","$1,140,000","3/1,1,0,0","1956/ASR","1690/E","5,761","76/76","CRMLSM"
"1","10/17/23","Closed","P-S","PV23181746","S","SFR/D","2061","Avenida Feliciano   ","RPV","177","STD,TRUS","$1,142,000","4/1,1,1,0","1962/ASR","2025/A","8,345","1/1","CRMLSM"
"1","04/02/26","Closed","P-S","260002629SD","S","SFR/D","29541","Bernice Drive   ","RPV","177","","$1,149,000","3/2,0,0,0","1955","1280/A","6,562","0/0","SAND"
"1","06/14/24","Closed","P-S","PV24067122","S","SFR/D","28635","Gunter RD  ","RPV","177","TRUS","$1,150,000","3/2,0,0,0","1955/ASR","1281/A","7,319","15/15","CRMLSM"
"1","11/19/24","Closed","P-S","SB24111616","S","SFR/D","2030","Santa Rena DR  ","RPV","177","TRUS","$1,150,000","4/2,0,0,0","1958/PUB","1746/A","10,273","136/136","CRMLSM"
"1","12/26/23","Closed","P-S","SB23197014","S","SFR/D","28614","Mount Whitney WAY  ","RPV","177","TRUS","$1,165,000","3/1,1,1,0","1973/ASR","1768/A","5,822","28/28","CRMLSM"
"1","04/24/25","Closed","P-S","PV24246474","S","SFR/D","2070","Noble View DR  ","RPV","177","STD","$1,165,000","4/1,1,0,0","1956/PUB","1842/A","7,146","108/108","CRMLSM"
"1","04/01/25","Closed","P-S","SB25027194","S","SFR/D","1205 W","Bloomwood RD  ","RPV","177","TRUS","$1,175,000","4/2,0,0,0","1974/ASR","2202/A","7,219","10/10","CRMLSM"
"1","03/22/25","Closed","P-S","CV25003862","S","SFR/D","29682 N","Enrose AVE  ","RPV","177","STD","$1,175,000","4/2,0,0,0","1955/ASR","1367/A","6,604","24/183","CRMLSM"
"1","11/27/24","Closed","P-S","PV24211745","S","SFR/D","2061","Trudie DR  ","RPV","177","STD","$1,175,000","3/2,0,0,0","1950/ASR","1548/A","8,012","27/27","CRMLSM"
"1","11/17/25","Closed","P-S","PV25214923","S","SFR/D","1990","Avenida Feliciano   ","RPV","177","TRUS","$1,180,000","5/2,0,1,0","1961/ASR","2326/A","7,037","8/8","CRMLSM"
"1","03/31/25","Closed","P-S","PW24092756","S","SFR/D","1918","Peninsula Verde DR  ","RPV","177","STD","$1,193,000","3/2,0,0,0","1970/ASR","1782/A","6,151","81/81","CRMLSM"
"1","12/06/24","Closed","P-S","PV24222565","S","SFR/D","1930","Avenida Aprenda   ","RPV","177","STD,TRUS","$1,200,000","4/2,0,0,0","1959/ASR","1746/A","7,413","12/12","CRMLSM"
"1","06/12/24","Closed","U-S","SB24028410","S","SFR/D","29608","Bernice DR  ","RPV","177","STD,PRO,TRUS","$1,200,000","3/2,0,1,0","1955/ASR","1753/A","8,920","24/24","CRMLSM"
"1","06/18/25","Closed","P-S","SB25059297","S","SFR/D","1836","Peninsula Verde DR  ","RPV","177","STD,TRUS","$1,200,000","3/1,1,1,0","1970/ASR","2157/A","5,937","41/41","CRMLSM"
"1","04/09/25","Closed","P-S","DW24078398","S","SFR/D","2121","Velez DR  ","RPV","177","NOD","$1,205,000","4/2,0,0,0","1958/ASR","1746/A","7,571","189/189","CRMLSM"
"1","","Closed","P-S","24415359","S","SFR","2126","Dorado DR  ","RPV","177","STD","$1,210,000","3/2,0,0,0","1956/ASR","1428/A","16,886","15/15","CLAW"
"1","02/09/24","Closed","P-S","PV24006311","S","SFR/D","27809 S","Montereina DR  ","RPV","177","STD","$1,220,000","4/2,0,0,0","1959/PUB","1864/A","9,516","5/5","CRMLSM"
"1","04/03/25","Closed","P-S","PV24221969","S","SFR/D","2010 W","Macarthur ST  ","RPV","177","STD","$1,220,000","3/3,0,0,0","1955/ASR","1657/P","7,037","128/128","CRMLSM"
"1","09/21/23","Closed","P-S","PW23157558","S","SFR/D","28700","Mount Rushmore RD  ","RPV","177","TRUS","$1,237,000","3/2,0,0,0","1973/ASR","1403/A","5,905","7/7","CRMLSM"
"1","10/09/24","Closed","P-S","PV24159838","S","SFR/D","2133 W","General ST  ","RPV","177","STD","$1,237,650","4/1,1,0,0","1955/ASR","1367/A","7,072","19/19","CRMLSM"
"1","08/06/25","Closed","P-S","SB25138785","S","SFR/D","27909","Alaflora DR  ","RPV","177","TRUS","$1,238,500","4/1,1,0,0","1959/ASR","1864/A","24,995","14/14","CRMLSM"
"1","09/18/25","Closed","P-S","SB25159616","S","SFR/D","1938","Avenida Estudiante   ","RPV","177","STD","$1,240,000","4/2,0,0,0","1959/ASR","1746/A","6,778","30/30","CRMLSM"
"1","05/30/25","Closed","P-S","PV25062751","S","SFR/D","27815","Pontevedra DR  ","RPV","177","TRUS","$1,250,000","4/1,1,0,0","1959/ASR","1746/A","10,637","6/6","CRMLSM"
"1","05/30/24","Closed","P-S","PW24077040","S","SFR/D","28551 S","Montereina DR  ","RPV","177","STD,PRO,CONS","$1,265,000","4/2,0,0,0","1963/ASR","1909/A","6,312","7/7","CRMLSM"
"1","","Closed","P-S","24421001","S","SFR","1452 W","Toscanini DR  ","RPV","177","STD","$1,265,000","4/2,0,0,0","1973","1911/OTH","7,007","22/22","CLAW"
"1","11/29/23","Closed","U-S","SB23139904","S","SFR/D","2057","Santa Rena DR  ","RPV","177","STD","$1,270,000","4/2,0,0,0","1958/PUB","1944/A","10,151","5/5","CRMLSM"
"1","03/18/25","Closed","U-S","SB25022291","S","SFR/D","28630","Mount Shasta DR  ","RPV","177","STD,TRUS","$1,275,000","3/1,1,1,0","1973/ASR","1768/A","5,636","15/15","CRMLSM"
"1","09/20/24","Closed","P-S","PV24116994","S","SFR/D","1982","Jaybrook DR  ","RPV","177","TRUS","$1,280,000","3/2,0,1,0","1950/ASR","1819/A","7,300","46/46","CRMLSM"
"1","04/12/24","Closed","P-S","PW24050525","S","SFR/D","28714","Mount Vancouver CT  ","RPV","177","STD","$1,285,000","4/2,0,0,0","1974/ASR","1742/A","6,083","9/9","CRMLSM"
"1","06/10/25","Closed","U-S","SB25025996","S","SFR/D","26900","Lunada Circle DR  ","RPV","177","STD","$1,290,000","3/1,1,1,0","1970/ASR","2338/A","10,034","66/66","CRMLSM"
"1","10/01/25","Closed","U-S","SB24245287","S","SFR/D","28708","Mount Sawtooth DR  ","RPV","177","STD","$1,295,000","3/1,1,1,0","1973/PUB","1768/A","5,450","232/232","CRMLSM"
"1","08/04/25","Closed","P-S","PV25137131","S","SFR/D","2049","Avenida Aprenda   ","RPV","177","STD","$1,299,000","4/2,0,0,0","1959/ASR","1746/A","6,458","4/4","CRMLSM"
"1","11/27/24","Closed","P-S","PV24215518","S","SFR/D","2032","Redondela DR  ","RPV","177","TRUS","$1,300,000","4/1,1,1,0","1962/ASR","1849/A","10,187","11/11","CRMLSM"
"1","10/24/24","Closed","P-S","PV24124752","S","SFR/D","1903 W","Toscanini DR  ","RPV","177","STD","$1,300,000","4/2,0,0,0","1962/ASR","1909/A","6,202","99/99","CRMLSM"
"1","10/11/23","Closed","U-S","PV23141856","S","SFR/D","1208 W","Bloomwood RD  ","RPV","177","STD","$1,304,100","4/2,0,0,0","1974/ASR","2100/A","6,724","17/80","CRMLSM"
"1","06/04/24","Closed","P-S","DW24075349","S","SFR/D","28621","Mount Whitney WAY  ","RPV","177","STD,TRUS","$1,305,000","4/2,0,0,0","1973/ASR","1624/A","7,459","8/8","CRMLSM"
"1","03/04/26","Closed","P-S","PV26024008","S","SFR/D","2126","Fairhill DR  ","RPV","177","STD","$1,310,000","3/2,0,0,0","1955/ASR","1298/A","11,796","1/1","CRMLSM"
"1","10/31/24","Closed","U-S","SB24197581","S","SFR/D","1910","Avenida Aprenda   ","RPV","177","TRUS","$1,313,000","4/1,1,0,0","1959/ASR","2229/A","9,448","12/12","CRMLSM"
"1","","Closed","U-S","25546353","S","SFR","1400","Caddington DR  ","RPV","177","PRO","$1,320,000","4/2,0,0,0","1973","2075/","7,241","38/38","CLAW"
"1","03/09/26","Closed","P-S","TR25206542","S","SFR/D","29414 S","Bayend DR  ","RPV","177","STD","$1,320,000","4/3,0,0,0","1956/ASR","2156/A","6,999","42/42","CRMLSM"
"1","05/28/25","Closed","P-S","SB25081399","S","SFR/D","1815 W","Toscanini DR  ","RPV","177","TRUS","$1,330,000","3/1,1,0,0","1962/ASR","2029/A","8,068","11/11","CRMLSM"
"1","07/26/24","Closed","P-S","PV24097680","S","SFR/D","27600","Alvesta PL  ","RPV","177","TRUS","$1,334,500","4/1,1,0,0","1960/ASR","1790/A","10,550","13/13","CRMLSM"
"1","11/17/23","Closed","P-S","PV23190699","S","SFR/D","28701","Mount Hood CT  ","RPV","177","STD","$1,339,000","4/1,1,0,0","1974/ASR","2100/A","7,124","11/11","CRMLSM"
