"","Major Change Timestamp","Chg Type","","Listing ID","S","Sub Type","St#","St Name","City","Area","SLC","L/C Price","Br/Ba","Yr Built","Sqft","Lot Size Square Feet","DAM/CDAM","MLS"
"1","","Closed","P-S","24440873","S","SFR","1012","Via Mirabel   ","PVE","162","STD","$5,000,000","5/5,0,0,0","2004","4034/","10,717","121/121","CLAW"
"1","01/10/24","Closed","P-S","SB23065950","S","SFR/D","1505","Via Fernandez   ","PVE","162","STD","$5,300,000","6/7,0,0,0","1990/ASR","7194/S","18,822","162/162","CRMLSM"
"1","11/03/23","Closed","P-S","SB23138187","S","SFR/D","961","Via Rincon   ","PVE","162","STD","$5,700,000","6/6,0,1,0","1980/PUB","6219/A","13,116","47/47","CRMLSM"
"1","10/22/25","Closed","P-S","AR25092014","S","SFR/D","1916","Via Visalia   ","PVE","162","STD","$6,100,000","6/2,3,2,0","1981/ASR","6317/A","58,343","124/124","CRMLSM"
"1","09/30/25","Closed","P-S","PV25094984","S","SFR/D","2008","Via Visalia   ","PVE","162","STD","$6,150,000","5/6,0,0,0","2005/PUB","6280/P","39,149","119/119","CRMLSM"
"1","07/16/24","Closed","P-S","SB24111760","S","SFR/D","856","Rincon LN  ","PVE","162","STD","$8,072,000","4/6,0,0,0","2009/ASR","5653/A","15,880","10/10","CRMLSM"
"1","01/16/24","Closed","P-S","PV23183214","S","SFR/D","881","Via Del Monte   ","PVE","162","STD","$9,310,000","4/2,2,1,0","1924/ASR","5848/A","26,157","21/21","CRMLSM"
"1","06/03/24","Closed","P-S","SB24055972","S","SFR/D","1804","Via Visalia   ","PVE","162","STD","$9,750,000","9/14,0,4,0","1986/ASR","15251/A","54,060","26/26","CRMLSM"
"1","05/16/24","Closed","P-S","PV24043442","S","SFR/D","1420","Paseo La Cresta   ","PVE","162","STD","$10,600,000","6/8,0,2,0","1992/ASR","11332/A","35,225","36/36","CRMLSM"
"1","11/16/23","Closed","P-S","SB23122642","S","SFR/D","1724","Via Coronel   ","PVE","162","STD","$10,800,000","6/7,0,1,0","2022/SEE","11042/SEE","36,933","110/538","CRMLSM"
"1","08/30/24","Closed","P-S","PV24023600","S","SFR/D","968","Paseo La Cresta   ","PVE","162","STD","$11,500,000","5/2,4,2,0","2016/BLD","6831/D","29,967","162/162","CRMLSM"
"1","05/12/25","Closed","P-S","SB25073165","S","SFR/D","528","Via Del Monte   ","PVE","163","TRUS","$1,890,000","3/2,0,0,0","1962/ASR","1626/A","11,826","19/19","CRMLSM"
"1","09/24/25","Closed","P-S","SB25171671","S","SFR/D","552","Via Media   ","PVE","163","STD","$1,915,000","4/1,2,0,0","1956/PUB","2718/A","6,719","21/21","CRMLSM"
"1","08/13/23","Closed","P-S","SB23064382","S","SFR/D","2425","Via Pinale   ","PVE","163","STD,TRUS","$1,949,000","3/1,1,0,0","1953/ASR","1655/A","7,281","74/74","CRMLSM"
"1","06/26/24","Closed","P-S","SB24074359","S","SFR/D","5","Yellow Brick Road   ","RPV","163","TRUS","$2,025,000","4/3,0,1,0","1980/ASR","3884/A","20,440","44/44","CRMLSM"
"1","01/03/24","Closed","P-S","PV23160476","S","SFR/D","721","Via Del Monte   ","PVE","163","TRUS","$2,120,000","4/1,1,1,0","1954/ASR","2232/A","6,932","92/92","CRMLSM"
"1","05/23/25","Closed","P-S","PV25038617","S","SFR/D","536","Via Almar   ","PVE","163","TRUS","$2,280,000","3/2,0,0,0","1961/ASR","2100/A","7,026","34/34","CRMLSM"
"1","03/27/25","Closed","P-S","PV24245055","S","SFR/D","2512","Via Pinale   ","PVE","163","TRUS","$2,300,000","3/2,0,1,0","1974/ASR","1840/A","5,471","24/24","CRMLSM"
"1","03/19/24","Closed","P-S","PV24024616","S","SFR/D","511","Via Del Monte   ","PVE","163","STD","$2,350,000","3/2,0,1,0","1961/ASR","2342/A","7,764","15/15","CRMLSM"
"1","02/23/26","Closed","P-S","SB25256282","S","SFR/D","1609","Via Montemar   ","PVE","163","STD","$2,435,000","4/3,0,0,0","1956/ASR","2669/A","7,280","32/170","CRMLSM"
"1","07/30/25","Closed","P-S","SB25011078","S","SFR/D","797","Via Somonte   ","PVE","163","STD","$2,485,000","4/3,0,0,0","1956/ASR","2853/D","8,104","131/131","CRMLSM"
"1","08/29/24","Closed","P-S","PV24079495","S","SFR/D","2616","Via Campesina   ","PVE","163","STD,TRUS","$2,497,000","3/2,0,0,0","1924/ASR","2128/A","5,606","83/83","CRMLSM"
"1","01/05/24","Closed","U-S","23321373","S","SFR","501","Via Media   ","PVE","163","STD","$2,505,000","4/3,0,0,0","1955/ASR","2848/A","7,797","54/54","CLAW"
"1","10/21/24","Closed","P-S","PV24190539","S","SFR/D","1100","Palos Verdes DR. West   ","PVE","163","STD","$2,550,000","4/2,2,0,0","1952/ASR","2373/E","14,778","6/6","CRMLSM"
"1","03/07/24","Closed","U-S","EV24000659","S","SFR/D","573","Via Almar   ","PVE","163","STD","$2,590,000","4/1,1,2,0","1953/ASR","2305/A","6,408","15/15","CRMLSM"
"1","11/21/23","Closed","P-S","SB23120973","S","SFR/D","504","Via Almar   ","PVE","163","STD","$2,625,000","3/2,0,1,0","1976/ASR","2837/A","11,973","32/32","CRMLSM"
"1","03/29/24","Closed","P-S","PV24029488","S","SFR/D","1621","Via Lazo   ","PVE","163","STD","$2,640,000","4/1,2,0,0","1952/ASR","2411/A","6,827","16/16","CRMLSM"
"1","08/18/23","Closed","P-S","PV23100059","S","SFR/D","328","Via Almar   ","PVE","163","STD","$2,649,000","4/2,0,1,0","1960/ASR","2246/A","6,385","7/7","CRMLSM"
"1","04/21/25","Closed","U-S","SB25025226","S","SFR/D","505","Via Media   ","PVE","163","STD","$2,695,000","3/1,1,0,0","1953/EST","2029/E","7,127","7/239","CRMLSM"
"1","06/28/24","Closed","P-S","PV24101050","S","SFR/D","2712","Via Elevado   ","PVE","163","STD","$2,699,000","3/1,2,0,0","1952/ASR","2254/A","12,778","25/25","CRMLSM"
"1","08/08/23","Closed","P-S","SB23118002","S","SFR/D","340","Via Almar   ","PVE","163","STD","$2,735,000","4/3,0,1,0","1961/ASR","2474/A","6,672","17/17","CRMLSM"
"1","01/14/25","Closed","P-S","PV24223248","S","SFR/D","516","Via Media   ","PVE","163","STD","$3,064,000","3/2,0,1,0","1958/ASR","2542/A","7,069","17/17","CRMLSM"
"1","08/15/24","Closed","A-S","PV24168610","S","SFR/D","408","Via Media   ","PVE","163","STD","$3,100,000","4/2,1,0,0","1958/ASR","2340/A","8,166","0/0","CRMLSM"
"1","11/24/23","Closed","P-S","SB23175149","S","SFR/D","1104","Via Nogales   ","PVE","163","STD","$3,100,000","5/4,0,1,0","2007/ASR","3657/A","9,780","43/43","CRMLSM"
"1","08/06/25","Closed","P-S","PV25134694","S","SFR/D","556","Via Media   ","PVE","163","STD","$3,106,364","4/1,2,0,0","1952/ASR","2601/A","6,730","18/18","CRMLSM"
"1","02/16/24","Closed","P-S","SB23156787","S","SFR/D","761","Via Del Monte   ","PVE","163","TRUS","$3,120,000","5/5,0,0,0","1979/ASR","4380/A","8,508","96/96","CRMLSM"
"1","07/12/24","Closed","P-S","PV24088967","S","SFR/D","528","Via Almar   ","PVE","163","STD","$3,195,000","4/2,0,1,0","1962/ASR","2811/A","6,663","35/67","CRMLSM"
"1","05/31/25","Closed","P-S","SB25060352","S","SFR/D","3296","Via Campesina   ","RPV","163","STD","$3,220,000","5/5,0,0,0","1979/PUB","4828/A","26,987","35/35","CRMLSM"
"1","10/08/25","Closed","P-S","PV25189579","S","SFR/D","529","Palos Verdes DR  W","PVE","163","STD","$3,300,000","4/4,0,0,0","1928/ASR","3133/A","7,829","28/28","CRMLSM"
"1","","Closed","P-S","25524793","S","SFR","2315","Via Pinale   ","PVE","163","STD","$3,335,000","4/5,0,0,0","2000/ASR","3428/A","5,484","60/60","CLAW"
"1","04/14/25","Closed","U-S","PV25042971","S","SFR/D","1120","Palos Verdes DR  W","PVE","163","STD","$3,350,000","3/2,0,1,0","1977/ASR","2974/A","9,330","9/9","CRMLSM"
"1","11/15/25","Closed","P-S","PV25139432","S","SFR/D","869","Rincon LN  ","PVE","163","STD","$3,365,000","4/3,0,1,0","1955/ASR","3542/A","11,091","89/89","CRMLSM"
"1","03/21/25","Closed","U-S","SB25003650","S","SFR/D","1508","Via Montemar   ","PVE","163","STD","$3,400,000","4/4,0,1,0","1957/PUB","3455/A","6,926","45/195","CRMLSM"
"1","05/03/25","Closed","P-S","PV25043005","S","SFR/D","2727","Via Elevado   ","PVE","163","TRUS","$3,420,000","4/1,1,2,0","1961/ASR","3521/P","16,268","10/10","CRMLSM"
"1","01/24/25","Closed","P-S","PV24236216","S","SFR/D","2812","Via Campesina   ","PVE","163","STD","$3,425,000","5/5,0,1,0","2025/SEE","5917/A","21,181","27/27","CRMLSM"
"1","10/05/23","Closed","P-S","PV23148112","S","SFR/D","544","Via Del Monte   ","PVE","163","STD","$3,480,000","4/4,0,0,0","1963/ASR","3196/A","12,154","17/78","CRMLSM"
"1","10/22/25","Closed","U-S","SB25186940","S","SFR/D","536","Via Media   ","PVE","163","STD","$3,550,000","4/2,3,0,0","1986/PUB","3354/A","6,724","42/120","CRMLSM"
"1","05/30/24","Closed","P-S","PV24001021","S","SFR/D","621","Palos Verdes DR  W","PVE","163","STD","$3,550,000","4/3,0,1,0","1956/ASR","2450/B","7,895","71/170","CRMLSM"
"1","11/14/25","Closed","P-S","SB25148828","S","SFR/D","2708","Via Elevado   ","PVE","163","STD","$3,575,000","5/4,0,1,0","1952/ASR","3184/A","14,743","66/66","CRMLSM"
"1","","Closed","U-S","24405221","S","SFR","2312","Via Pinale   ","PVE","163","STD","$3,600,000","5/5,0,0,0","1992/ASR","4464/","13,773","50/50","CLAW"
"1","07/08/25","Closed","P-S","PV25082474","S","SFR/D","308","Via Almar   ","PVE","163","STD","$3,633,920","4/2,0,1,0","1963/ASR","2667/A","6,987","46/46","CRMLSM"
"1","06/06/24","Closed","P-S","SB24072503","S","SFR/D","824","Via Somonte   ","PVE","163","STD","$3,650,000","4/3,0,1,0","2000/ASR","3392/A","11,270","25/25","CRMLSM"
"1","03/28/25","Closed","P-S","PV25033134","S","SFR/D","417","Via Almar   ","PVE","163","TRUS","$3,715,000","4/2,0,1,0","1952/ASR","3079/A","7,850","9/9","CRMLSM"
"1","06/20/24","Closed","P-S","PV24073473","S","SFR/D","2765","Via Campesina   ","PVE","163","TRUS","$3,767,500","4/3,0,1,0","1956/ASR","3307/A","15,950","16/16","CRMLSM"
"1","02/18/25","Closed","P-S","PV25006621","S","SFR/D","712","Paseo Del Mar   ","PVE","163","STD","$3,828,000","4/3,0,1,0","1952/ASR","2788/A","12,660","13/13","CRMLSM"
"1","05/06/24","Closed","P-S","PV24066777","S","SFR/D","813","Via Somonte   ","PVE","163","STD","$3,915,000","5/2,1,1,0","1968/ASR","3368/T","7,932","3/3","CRMLSM"
"1","09/04/25","Closed","P-S","SB25115274","S","SFR/D","364","Via Almar   ","PVE","163","STD","$4,142,500","5/1,3,0,0","2008/SEE","3515/A","10,494","73/73","CRMLSM"
"1","12/26/24","Closed","P-S","PV24179885","S","SFR/D","501","Via Almar   ","PVE","163","STD","$4,150,000","4/3,1,0,0","1926/PUB","3432/A","11,451","28/28","CRMLSM"
"1","03/06/24","Closed","P-S","SR24012148","S","SFR/D","615","Palos Verdes DR  W","PVE","163","STD,TRUS","$4,400,000","4/3,0,0,0","1936/ASR","3044/A","7,614","4/4","CRMLSM"
"1","07/14/25","Closed","P-S","PV25019674","S","SFR/D","709","Via Somonte   ","PVE","163","STD","$4,400,000","4/5,0,0,0","2018/ASR","3821/D","6,355","136/136","CRMLSM"
"1","01/05/24","Closed","U-S","SB23210145","S","SFR/D","769","Via Del Monte   ","PVE","163","STD","$4,425,000","4/4,0,0,0","1961/PUB","3461/A","8,845","5/5","CRMLSM"
"1","10/06/23","Closed","P-S","PV23096124","S","SFR/D","2109","Rosita PL  ","PVE","163","TRUS","$4,550,000","4/2,2,0,0","1961/ASR","2695/A","38,599","69/69","CRMLSM"
"1","06/04/24","Closed","P-S","SB23204542","S","SFR/D","532","Via Media   ","PVE","163","STD","$4,600,000","4/4,0,2,0","1986/ASR","3601/A","6,726","62/62","CRMLSM"
"1","03/22/25","Closed","U-S","SB25029877","S","SFR/D","569","Via Almar   ","PVE","163","STD","$5,156,054","3/2,0,1,0","1987/ASR","3496/A","6,737","8/8","CRMLSM"
"1","07/20/23","Closed","P-S","PV23108387","S","SFR/D","852","Via Somonte   ","PVE","163","STD","$5,298,000","3/4,0,0,0","2005/PUB","3919/A","20,761","0/0","CRMLSM"
"1","12/28/23","Closed","P-S","SR23188019","S","SFR/D","809","Paseo Del Mar   ","PVE","163","TRUS","$7,000,000","3/1,2,0,0","1950/ASR","2266/A","20,452","35/35","CRMLSM"
"1","","Closed","P-S","24371449","S","SFR","709","Paseo Del Mar   ","PVE","163","STD","$7,500,000","3/4,0,0,0","1970","4878/","42,423","17/","CLAW"
"1","11/08/23","Closed","P-S","PV22022288","S","SFR/D","629","Via Horquilla   ","PVE","163","STD","$8,150,000","7/7,2,1,0","2004/ASR","7465/A","26,494","625/625","CRMLSM"
"1","11/26/24","Closed","P-S","PV24153259","S","SFR/D","601","Paseo Del Mar   ","PVE","163","STD","$9,400,000","5/1,4,0,0","2003/ASR","4715/A","16,777","82/82","CRMLSM"
"1","01/15/26","Closed","U-S","SB25223726","S","SFR/D","609","Paseo Del Mar   ","PVE","163","STD","$9,600,000","5/4,0,2,0","1994/OTH","7590/OTH","23,888","68/68","CRMLSM"
"1","08/10/25","Closed","U-S","SB25021521","S","SFR/D","603","Paseo Del Mar   ","PVE","163","STD","$9,700,000","5/5,0,1,0","1973/ASR","6812/A","32,646","171/171","CRMLSM"
"1","01/12/24","Closed","U-S","23297039","S","SFR","710","Via La Cuesta   ","PVE","163","STD","$10,800,000","6/7,0,0,0","2010","10000/D","51,536","110/114","CLAW"
"1","","Closed","P-S","25558125","S","SFR/D","1901","Paseo Del Sol   ","PVE","163","STD","$12,288,888","7/10,0,0,0","2017/SLR","11809/","38,636","112/112","CLAW"
"1","09/25/23","Closed","U-S","PV23131342","S","SFR/D","3332","Palos Verdes Drive North   ","PVE","164","TRUS","$1,400,000","3/1,1,0,0","1952/ASR","1524/A","7,041","41/41","CRMLSM"
"1","12/21/23","Closed","P-S","PV23200101","S","SFR/D","4225","Via Valmonte   ","PVE","164","STD","$1,499,000","2/1,0,0,0","1953/ASR","1200/A","7,064","11/11","CRMLSM"
"1","10/06/25","Closed","P-S","SB25080755","S","SFR/D","3421 N","Palos Verdes DR  N","PVE","164","STD","$1,600,000","4/3,0,0,0","1952/ASR","2113/O","8,664","89/89","CRMLSM"
"1","08/18/23","Closed","P-S","SB23130546","S","SFR/D","4004","Via Opata   ","PVE","164","STD","$1,650,000","3/1,1,0,0","1953/PUB","1203/P","8,304","11/11","CRMLSM"
"1","10/03/23","Closed","P-S","PV23146451","S","SFR/D","4008","Via Opata   ","PVE","164","STD","$1,658,000","3/2,0,0,0","1956/PUB","1388/A","7,606","10/10","CRMLSM"
"1","08/22/23","Closed","P-S","OC23061916","S","SFR/D","4025","Via Solano   ","PVE","164","STD","$1,700,000","3/2,0,0,0","1947/ASR","1510/A","7,801","98/98","CRMLSM"
"1","07/28/25","Closed","U-S","SB25118956","S","SFR/D","3616","Via La Selva   ","PVE","164","STD,TRUS","$1,725,000","3/0,2,0,0","1952/ASR","2161/A","9,058","33/33","CRMLSM"
"1","02/02/24","Closed","U-S","SB23170252","S","SFR/D","121","Via Ardilla   ","PVE","164","STD","$1,750,000","3/2,0,0,0","1949/ASR","1911/A","7,789","129/129","CRMLSM"
"1","03/26/24","Closed","U-S","PV23222215","S","SFR/D","2749","Palos Verdes DR  N","PVE","164","STD","$1,750,000","3/2,0,0,0","1954/ASR","1717/A","7,842","51/51","CRMLSM"
"1","10/12/23","Closed","P-S","SB23133488","S","SFR/D","4000","Via Cardelina   ","PVE","164","STD","$1,750,000","2/1,0,1,0","1950/ASR","1498/A","11,465","61/61","CRMLSM"
"1","01/26/24","Closed","P-S","PV23218186","S","SFR/D","3417","Palos Verdes DR  N","PVE","164","TRUS","$1,755,000","3/2,0,0,0","1951/PUB","1918/A","8,648","32/32","CRMLSM"
"1","04/07/25","Closed","P-S","PV25018738","S","SFR/D","2920","Via La Selva   ","PVE","164","STD","$1,765,000","3/1,1,0,0","1952/ASR","1911/A","8,817","31/31","CRMLSM"
"1","07/06/24","Closed","P-S","SB24101967","S","SFR/D","3900","Via Cardelina   ","PVE","164","STD","$1,780,000","3/2,0,0,0","1938/ASR","1496/A","10,335","4/4","CRMLSM"
"1","01/03/25","Closed","P-S","SB24221805","S","SFR/D","2709","Palos Verdes DR  N","PVE","164","STD","$1,795,000","3/1,1,0,0","1956/ASR","2017/A","7,665","7/7","CRMLSM"
"1","09/23/25","Closed","U-S","PV25142692","S","SFR/D","2737","Palos Verdes DR  N","PVE","164","STD,TRUS","$1,810,000","3/1,1,0,0","1952/PUB","1937/A","7,829","15/15","CRMLSM"
"1","01/16/25","Closed","P-S","SB24247505","S","SFR/D","4248","Via Alondra   ","PVE","164","STD","$1,838,500","3/2,0,1,0","1963/ASR","2272/A","7,577","5/5","CRMLSM"
"1","07/16/24","Closed","P-S","PV24066945","S","SFR/D","3420","Via La Selva   ","PVE","164","STD,TRUS","$1,842,750","3/1,1,0,0","1948/ASR","1552/AP","8,052","7/7","CRMLSM"
"1","08/04/23","Closed","P-S","PV23113014","S","SFR/D","2553","Via La Selva   ","PVE","164","TRUS","$1,850,000","3/2,0,0,0","1957/ASR","1773/A","7,634","16/16","CRMLSM"
"1","10/14/24","Closed","P-S","219096667DA","S","SFR/D","3717 N","Palos Verdes DR  ","PVE","164","STD","$1,855,000","4/1,2,0,0","1952/ASR","2297/A","8,417","51/51","CDAR"
"1","10/26/23","Closed","P-S","PV23157338","S","SFR/D","4101","Via Solano   ","PVE","164","STD","$1,905,000","3/2,0,0,0","1953/ASR","1887/A","7,824","29/29","CRMLSM"
"1","11/30/23","Closed","P-S","SB23173035","S","SFR/D","3100","Palos Verdes DR  N","PVE","164","TRUS","$1,935,000","5/2,0,1,0","1956/ASR","2640/A","8,636","33/33","CRMLSM"
"1","03/12/26","Closed","U-S","SB26004753","S","SFR/D","2524","Via La Selva   ","PVE","164","TRUS","$1,940,000","3/1,1,1,0","1956/PUB","1815/A","7,090","19/19","CRMLSM"
"1","07/31/25","Closed","P-S","SB25119099","S","SFR/D","109","Via Ardilla   ","PVE","164","STD","$1,949,000","3/1,1,0,0","1952/OTH","1468/A","7,798","12/12","CRMLSM"
"1","06/06/25","Closed","P-S","SB25070100","S","SFR/D","3700","Palos Verdes Drive N   ","PVE","164","STD","$1,975,000","3/2,0,0,0","1952/ASR","1822/A","7,632","20/20","CRMLSM"
"1","09/19/25","Closed","P-S","PV25086068","S","SFR/D","4300","Via Alondra   ","PVE","164","STD","$1,985,000","4/3,0,1,0","1978/PUB","3098/A","8,998","116/116","CRMLSM"
"1","09/18/25","Closed","A-S","SB25220105","S","SFR/D","116","Via Alameda   ","PVE","164","STD","$1,990,000","3/2,0,0,0","1951/ASR","1936/A","14,960","0/0","CRMLSM"
"1","10/09/24","Closed","P-S","PV24164119","S","SFR/D","4036","Via Pima   ","PVE","164","STD","$2,000,000","3/2,0,0,0","1955/ASR","1920/A","9,506","14/14","CRMLSM"
"1","09/02/25","Closed","P-S","SB25130966","S","SFR/D","4420","Via Pinzon   ","PVE","164","STD","$2,000,000","3/2,0,0,0","2005/ASR","1746/A","7,851","39/39","CRMLSM"
"1","09/15/24","Closed","P-S","PV24120751","S","SFR/D","4128","Via Solano   ","PVE","164","STD","$2,000,000","3/1,1,0,0","1953/ASR","2321/A","8,034","16/16","CRMLSM"
"1","04/29/24","Closed","U-S","WS24059377","S","SFR/D","4409","Via Pavion   ","PVE","164","STD","$2,000,888","3/2,1,0,0","1956/PUB","2350/A","7,406","4/174","CRMLSM"
"1","03/04/25","Price Chg","$2,395K-&gt$2,295K","24440751","S","SFR","4020","Via Nivel   ","PVE","164","STD","$2,050,000","3/2,0,0,0","1940/ASR","1742/A","7,925","83/83","CLAW"
"1","09/13/24","Closed","W-S","SR24138179","S","SFR/D","4420","Via Pavion   ","PVE","164","STD,TRUS","$2,055,000","4/1,1,1,0","1965/ASR","2209/A","11,533","25/25","CRMLSM"
"1","06/04/25","Closed","P-S","SB25082255","S","SFR/D","3612","Palos Verdes DR  N","PVE","164","TRUS","$2,100,000","4/2,1,0,0","1959/ASR","2271/A","7,146","12/12","CRMLSM"
"1","01/06/25","Closed","P-S","SB24242957","S","SFR/D","3640","Via Palomino   ","PVE","164","TRUS","$2,100,000","3/2,0,0,0","1953/ASR","1694/A","8,799","10/10","CRMLSM"
"1","08/27/24","Closed","P-S","PV24102678","S","SFR/D","3644","Via Palomino   ","PVE","164","STD","$2,100,000","3/2,0,0,0","1949/ASR","1754/A","8,850","27/27","CRMLSM"
"1","03/06/24","Closed","P-S","SB23091317","S","SFR/D","78","Valmonte PLZ  ","PVE","164","STD,TRUS","$2,100,000","4/2,1,0,0","1954/ASR","3210/AP","5,616","178/178","CRMLSM"
"1","10/15/25","Closed","P-S","SB25075587","S","SFR/D","3225","Paseo Del Campo   ","PVE","164","STD","$2,142,500","4/3,0,0,0","1956/ASR","2544/A","10,884","137/137","CRMLSM"
"1","08/08/24","Closed","P-S","SB24130473","S","SFR/D","2728","Via La Selva   ","PVE","164","STD","$2,150,000","3/1,0,0,0","1940/ASR","1488/A","7,211","9/9","CRMLSM"
"1","07/31/25","Closed","P-S","PV25132855","S","SFR/D","3436","Via La Selva   ","PVE","164","STD","$2,150,000","3/2,0,0,0","1953/ASR","1991/A","8,044","19/19","CRMLSM"
"1","02/27/25","Closed","P-S","SB25015352","S","SFR/D","3428","Via La Selva   ","PVE","164","STD","$2,194,650","3/1,1,0,0","1949/ASR","1860/A","8,044","4/4","CRMLSM"
"1","01/03/25","Closed","P-S","SB24243863","S","SFR/D","205","Via Navajo   ","PVE","164","STD","$2,200,000","3/2,0,0,0","1952/ASR","2188/A","9,880","5/5","CRMLSM"
"1","09/30/23","Closed","P-S","SB23155004","S","SFR/D","113","Via Ardilla   ","PVE","164","STD","$2,200,000","3/2,0,0,0","1956/ASR","1669/A","7,811","5/5","CRMLSM"
"1","07/17/23","Closed","P-S","SB23101123","S","SFR/D","4209","Via Pinzon   ","PVE","164","STD","$2,200,000","3/2,0,0,0","1950/ASR","1641/A","6,916","9/9","CRMLSM"
"1","08/22/25","Closed","P-S","SB25154036","S","SFR/D","4000","Via Cardelina   ","PVE","164","STD","$2,200,000","3/1,1,0,0","1950/ASR","1700/O","11,468","26/66","CRMLSM"
"1","05/19/25","Closed","P-S","SB25078540","S","SFR/D","3021","Palos Verdes Drive North   N","PVE","164","STD","$2,207,000","4/2,0,1,0","1956/ASR","1799/A","8,361","6/6","CRMLSM"
"1","11/26/25","Closed","P-S","SB25231711","S","SFR/D","2737","Via La Selva   ","PVE","164","STD","$2,225,000","3/2,0,0,0","1950/PUB","1694/A","7,481","15/15","CRMLSM"
"1","09/22/25","Closed","P-S","AR25158312","S","SFR/D","4321","Via Azalea   ","PVE","164","TRUS","$2,245,000","4/4,0,0,0","1973/PUB","2580/A","14,789","42/124","CRMLSM"
"1","02/12/25","Closed","P-S","SB24246276","S","SFR/D","3321","Palos Verdes Drive North   ","PVE","164","STD","$2,288,000","3/2,0,0,0","1952/ASR","1603/A","8,619","3/3","CRMLSM"
"1","02/24/24","Closed","P-S","PV24003203","S","SFR/D","2509","Via Anita   ","PVE","164","STD","$2,295,000","3/2,0,0,0","1954/ASR","1999/A","7,082","3/3","CRMLSM"
"1","10/11/24","Closed","P-S","SB24163082","S","SFR/D","2721","Via Anita   ","PVE","164","STD,TRUS","$2,296,763","3/2,0,0,0","1958/ASR","2084/A","7,112","19/19","CRMLSM"
"1","09/05/25","Closed","P-S","PV25172639","S","SFR/D","4013","Via Nivel   ","PVE","164","STD","$2,299,000","3/2,0,0,0","1942/ASR","1961/A","7,908","5/5","CRMLSM"
"1","03/18/25","Closed","P-S","OC25027515","S","SFR/D","3717","Palos Verdes DR  N","PVE","164","STD","$2,300,000","4/3,0,0,0","1952/ASR","2297/A","8,417","3/3","CRMLSM"
"1","03/27/25","Closed","P-S","PV25015879","S","SFR/D","3225","Palos Verdes DR  N","PVE","164","STD","$2,300,000","3/2,0,0,0","1954/PUB","1716/A","7,329","14/14","CRMLSM"
"1","11/25/24","Closed","P-S","PV24200764","S","SFR/D","4404","Lucera CIR  ","PVE","164","STD","$2,325,000","3/2,0,1,0","1950/ASR","2127/A","7,921","16/16","CRMLSM"
"1","07/31/23","Closed","P-S","PV23119238","S","SFR/D","4045","Via Pima   ","PVE","164","STD","$2,350,000","3/2,0,0,0","1954/ASR","1471/A","6,631","7/7","CRMLSM"
"1","03/12/26","Closed","P-S","PV26022566","S","SFR/D","3401","Paseo Del Campo   ","PVE","164","STD","$2,350,000","3/2,0,0,0","1956/ASR","1998/A","7,933","11/11","CRMLSM"
"1","12/03/25","Closed","P-S","PV25226929","S","SFR/D","3609","Palos Verdes DR  N","PVE","164","STD","$2,350,000","3/1,1,0,0","1954/ASR","1774/A","8,742","11/11","CRMLSM"
"1","06/27/25","Closed","P-S","SB25084748","S","SFR/D","3220","Palos Verdes Drive North   ","PVE","164","STD","$2,353,500","4/2,1,1,0","1949/APP","2836/AP","8,343","23/23","CRMLSM"
"1","02/19/26","Closed","A-S","SB26037574","S","SFR/D","4400","Lucera   ","PVE","164","STD","$2,400,000","4/1,2,0,0","1951/ASR","1893/A","10,527","0/0","CRMLSM"
"1","11/17/23","Closed","P-S","PV23097758","S","SFR/D","3716","Via Cardelina   ","PVE","164","STD","$2,406,000","4/3,0,0,0","1953/ASR","3034/T","8,091","115/115","CRMLSM"
"1","05/22/25","Closed","P-S","SB25063811","S","SFR/D","405","Via Colorin   ","PVE","164","STD","$2,415,000","3/2,0,0,0","1952/PUB","1760/A","8,779","6/6","CRMLSM"
"1","05/09/25","Closed","P-S","SB25044496","S","SFR/D","3848","Palos Verdes DR  N","PVE","164","STD,TRUS","$2,420,000","4/1,1,2,0","1965/ASR","2724/A","7,835","8/8","CRMLSM"
"1","06/13/24","Closed","P-S","PV24077830","S","SFR/D","4057","Via Pavion   ","PVE","164","STD","$2,420,000","3/1,1,1,0","1956/PUB","2209/A","11,480","12/12","CRMLSM"
"1","11/14/25","Closed","P-S","SB25219119","S","SFR/D","3901","Via Cardelina   ","PVE","164","STD,TRUS","$2,450,000","3/1,1,0,0","1937/ASR","2000/E","8,349","8/8","CRMLSM"
"1","03/24/26","Closed","P-S","SB26037488","S","SFR/D","4405","Via Valmonte   ","PVE","164","STD","$2,500,000","3/2,0,0,0","1975/PUB","2456/A","9,625","3/3","CRMLSM"
"1","09/17/25","Closed","P-S","SB25055599","S","SFR/D","105","Via Capay   ","PVE","164","TRUS","$2,500,000","4/2,0,2,0","1967/PUB","2600/A","8,357","73/73","CRMLSM"
"1","07/12/24","Closed","P-S","SB24112181","S","SFR/D","4017","Via Pima   ","PVE","164","STD,TRUS","$2,540,000","4/2,1,1,0","1977/ASR","2736/A","10,601","18/18","CRMLSM"
"1","","Closed","P-S","25522801","S","SFR/A","2421","Via Anita   ","PVE","164","STD","$2,553,000","4/3,0,1,0","1951","2762/AP","13,482","83/83","CLAW"
"1","10/04/24","Closed","P-S","SB24136275","S","SFR/D","4040","Via Valmonte   ","PVE","164","STD","$2,575,000","3/1,1,0,0","1941/ASR","1764/A","9,759","63/168","CRMLSM"
