Closed,PV25007801,6950000,5600000,1989,7848,22768,01/15/2025 12:00:00 AM,04/30/2025 12:00:00 AM,05/19/2025 12:00:00 AM,105
Closed,PV24188567,5950000,5700000,1985,5743,21739,10/17/2024 12:00:00 AM,01/14/2025 12:00:00 AM,02/28/2025 12:00:00 AM,89
Closed,WS24024814,7688888,7040000,2020,7100,56623,02/06/2024 12:00:00 AM,03/06/2024 12:00:00 AM,03/29/2024 12:00:00 AM,28
Closed,PV23112443,1299000,1330000,1964,1780,8512,06/23/2023 12:00:00 AM,07/08/2023 12:00:00 AM,08/11/2023 12:00:00 AM,9
Closed,PV25026052,999999,1350000,1963,1880,10344,02/10/2025 12:00:00 AM,02/10/2025 12:00:00 AM,03/05/2025 12:00:00 AM,0
Closed,PV24181819,1495000,1375000,1965,1834,7553,09/30/2024 12:00:00 AM,11/18/2024 12:00:00 AM,01/02/2025 12:00:00 AM,49
Closed,SB24043987,1299000,1395000,1962,1816,8340,03/04/2024 12:00:00 AM,03/28/2024 12:00:00 AM,04/18/2024 12:00:00 AM,24
Closed,SB23162795,1150000,1420000,1962,2202,8997,09/07/2023 12:00:00 AM,10/12/2023 12:00:00 AM,10/24/2023 12:00:00 AM,6
Closed,SB24108619,1499000,1450000,1962,1684,7243,05/28/2024 12:00:00 AM,06/10/2024 12:00:00 AM,07/23/2024 12:00:00 AM,12
Closed,PV23131382,1450000,1457500,1963,1460,8854,07/21/2023 12:00:00 AM,07/24/2023 12:00:00 AM,08/14/2023 12:00:00 AM,3
Closed,SB26000189,1600000,1480000,1962,1684,9007,01/01/2026 12:00:00 AM,01/20/2026 12:00:00 AM,02/17/2026 12:00:00 AM,19
Closed,PV23207257,1499000,1500000,1962,1434,9055,11/02/2023 12:00:00 AM,12/01/2023 12:00:00 AM,12/22/2023 12:00:00 AM,15
Closed,PV25096611,1650000,1500000,1963,2056,8092,05/01/2025 12:00:00 AM,06/06/2025 12:00:00 AM,07/11/2025 12:00:00 AM,36
